Img_2_1_1.jpg,Img_2_1_2.jpg,Img_2_1_3.jpg,Img_2_1_4.jpg,Img_2_1_5.jpg
0.27881613,0.18875572,0.35603383,0.3094895,0.2949003
0.5996467,0.6406394,0.4414163,0.4898956,0.49429202
0.41007498,0.45250604,0.27036697,0.3145383,0.33069342
2.41973,2.2648933,2.1755896,1.9983224,2.1106951
0.0,0.0057396926,0.0022424397,0.0,0.0057128766
4.54172,4.3203354,4.364479,3.3376353,4.1246476
0.7965242,0.82889503,1.0213298,0.55543154,1.6040589
0.5190694,0.376003,0.45753962,0.30069667,0.29459646
1.9790562,1.9961836,1.747948,1.8618186,2.0067532
1.259724,1.0919138,1.2875724,0.98231566,1.2608459
0.53422266,0.15982796,0.08359447,0.59232557,0.3070667
0.5989154,0.68143624,0.37156215,0.99291986,0.6663005
0.22484536,0.13569376,0.26123503,0.17296326,0.16928774
3.1122894,2.3727827,2.6948092,1.9314383,2.5114195
0.45141727,0.49154738,0.2666462,0.15766513,0.7443293
1.1594361,0.28698906,0.87088144,0.5694234,0.8024495
0.84347457,1.1744552,1.3219107,1.1643571,1.2262697
0.14493851,0.09808392,0.067785844,0.33786815,0.29460332
0.7687863,0.7005662,0.77758354,1.0005348,0.7652997
0.2719316,0.064483054,0.22494693,0.3519201,0.17992781
1.792841,2.085867,2.2812407,1.6398259,1.9709983
1.1369509,1.19134,0.8628537,0.45805192,0.79981834
0.105959326,0.13493158,0.124271944,0.13598576,0.25389165
0.0012132829,0.05272921,0.01422739,0.0,0.07297354
0.7621944,0.6853483,1.1199741,1.0010871,0.9365525
1.3233913,0.9790893,0.8205814,1.1895047,0.9723366
1.8388331,1.2177799,1.8222208,2.1288373,1.196122
2.6531024,1.897542,2.015698,2.5306861,2.0042024
0.20620783,0.25675496,0.05882232,0.502407,0.122308455
0.50252724,0.9208522,1.279678,0.89613426,0.8339922
0.81633765,0.22999425,0.33649495,0.71957546,0.38810283
0.20584196,0.14484003,0.16175532,1.3826803,0.42654473
0.2794884,0.26067087,0.38993773,0.24884515,0.4600798
1.3776091,1.3061466,1.3311733,1.45032,1.1703664
0.5730035,0.7616205,0.57508475,0.42759416,0.5453987
1.7792451,1.5793923,1.2751826,0.84926283,0.94118875
0.70412695,0.8304988,0.52820784,0.92551607,0.50953656
0.60882306,0.7297498,0.7102254,0.6768003,0.54111975
3.465896,2.715842,2.3147848,2.207634,2.52283
0.15430479,0.1697625,0.045218118,0.57624483,0.19960906
0.5366519,0.5751369,0.42209482,0.4934076,0.42900592
0.8786454,0.6798963,0.83548206,1.4834461,0.67728144
1.412975,1.1229368,0.9889224,0.8755435,1.5704871
0.85243464,0.9831368,1.1842648,0.7179871,0.72752374
